SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,April-21-2023,Single Family Residential,7027 3rd Ave NW,Seattle,WA,98117,850000,2,1.0,Ballard,1720,3446,1924,,494,,Sold,,,https://www.redfin.com/WA/Seattle/7027-3rd-Ave-NW-98117/home/498571,NWMLS as Distributed by MLS Grid,2041638,N,Y,47.680435,-122.3607802
PAST SALE,June-22-2023,Townhouse,1802 NW 85th St,Seattle,WA,98117,524250,2,2.0,Crown Hill,925,458,2018,,567,,Sold,,,https://www.redfin.com/WA/Seattle/1802-NW-85th-St-98117/home/145709246,NWMLS as Distributed by MLS Grid,2101614,N,Y,47.6907301,-122.3802458
PAST SALE,May-10-2023,Condo/Co-op,8512 16th Ave NW #301,Seattle,WA,98117,409000,2,2.0,North Beach,867,4500,1998,,472,280,Sold,,,https://www.redfin.com/WA/Seattle/8512-16th-Ave-NW-98117/unit-301/home/4284,NWMLS as Distributed by MLS Grid,2042344,N,Y,47.6910892,-122.3775672
PAST SALE,July-11-2023,Single Family Residential,7309 14th Ave NW,Seattle,WA,98117,932450,2,1.0,Whittier,1560,5000,1950,,598,,Sold,,,https://www.redfin.com/WA/Seattle/7309-14th-Ave-NW-98117/home/495655,NWMLS as Distributed by MLS Grid,2130082,N,Y,47.681788,-122.3738798
PAST SALE,May-25-2023,Single Family Residential,8723 12th Ave NW,Seattle,WA,98117,799950,2,1.0,Crown Hill,1110,5226,1941,,721,,Sold,,,https://www.redfin.com/WA/Seattle/8723-12th-Ave-NW-98117/home/101663,NWMLS as Distributed by MLS Grid,2056773,N,Y,47.6927146,-122.3717363
PAST SALE,April-17-2023,Single Family Residential,2620 NW 86th St,Seattle,WA,98117,816000,2,1.0,Loyal Heights,1440,5880,1918,,567,,Sold,,,https://www.redfin.com/WA/Seattle/2620-NW-86th-St-98117/home/163157,NWMLS as Distributed by MLS Grid,2047134,N,Y,47.6914851,-122.3914948
PAST SALE,October-5-2023,Single Family Residential,6525 12th Ave NW,Seattle,WA,98117,1000000,2,2.0,Ballard,1550,3478,1929,,645,,Sold,,,https://www.redfin.com/WA/Seattle/6525-12th-Ave-NW-98117/home/498766,NWMLS as Distributed by MLS Grid,2160396,N,Y,47.676788,-122.3721952
PAST SALE,October-6-2023,Single Family Residential,611 NW 73rd St,Seattle,WA,98117,1169000,2,1.0,Phinney Ridge,1960,5370,1928,,596,,Sold,,,https://www.redfin.com/WA/Seattle/611-NW-73rd-St-98117/home/495077,NWMLS as Distributed by MLS Grid,2155823,N,Y,47.681599,-122.3639051
PAST SALE,May-5-2023,Single Family Residential,9027 Dibble Ave NW,Seattle,WA,98117,885000,2,1.5,Crown Hill,1700,8304,1945,,521,,Sold,,,https://www.redfin.com/WA/Seattle/9027-Dibble-Ave-NW-98117/home/101093,NWMLS as Distributed by MLS Grid,2055070,N,Y,47.6950695,-122.3676715
PAST SALE,August-18-2023,Condo/Co-op,6533 Seaview Ave NW Unit 703A,Seattle,WA,98117,1075000,2,2.0,Ballard,1084,,1968,,992,1612,Sold,,,https://www.redfin.com/WA/Seattle/6533-Seaview-Ave-NW-98117/unit-703A/home/63611,NWMLS as Distributed by MLS Grid,2143710,N,Y,47.675992,-122.408666
